year,teamID,playerID,role,days_IL,WARx,delta_WAR,delta_wins,note
1985,CAL,clibust02,pit,30,30.31006207345571,-4.88871968926705,-4.88871968926705,
1973,CAL,wrighcl01,pit,30,30.30720743468492,-4.888259263658858,-4.888259263658858,
2006,LAN,saitota01,pit,30,30.30159618009391,-4.887354222595792,-4.887354222595792,
1942,NY1,lohrmbi01,pit,30,30.297999664164177,-4.886774139381319,-4.886774139381319,
1933,SLA,wellsed01,pit,30,30.293936314081684,-4.886118760335755,-4.886118760335755,
1926,CHA,blankte01,pit,30,30.29256298811019,-4.885897256146805,-4.885897256146805,
1887,CHN,vanhage01,pit,30,30.290757083506787,-4.885605981210772,-4.885605981210772,
1999,TOR,hentgpa01,pit,30,30.28806948882582,-4.885172498197712,-4.885172498197712,
1916,SLN,amesre01,pit,30,30.28744392098237,-4.885071600158446,-4.885071600158446,
2011,ARI,hudsoda01,pit,30,30.278343928484936,-4.883603859433054,-4.883603859433054,
1955,SLN,lapalpa01,pit,30,30.274896727553298,-4.88304785928279,-4.88304785928279,
1969,NYN,gentrga01,pit,30,30.260317381721507,-4.880696351890565,-4.880696351890565,
1977,SFN,kneppbo01,pit,30,30.233284460470028,-4.8763362033016175,-4.8763362033016175,
1999,OAK,jonesdo01,pit,30,30.225925763004447,-4.87514931661362,-4.87514931661362,
1979,CIN,humeto01,pit,30,30.222302177546762,-4.874564867346252,-4.874564867346252,
1908,SLN,beebefr01,pit,30,30.222146077656852,-4.874539689944654,-4.874539689944654,
2005,CIN,clausbr01,pit,30,30.221662424178724,-4.874461681319149,-4.874461681319149,
1938,BOS,wilsoja01,pit,30,30.21527040043735,-4.87343070974796,-4.87343070974796,
1999,OAK,heredgi01,pit,30,30.201222383223314,-4.871164900519889,-4.871164900519889,
1981,LAN,reussje01,pit,30,30.198719771035396,-4.870761253392805,-4.870761253392805,
1977,CAL,hartzpa01,pit,30,30.197802356520032,-4.870613283309683,-4.870613283309683,
2002,DET,weaveje01,pit,30,30.197330870496927,-4.870537237176924,-4.870537237176924,
2021,MIN,berrijo01,pit,30,30.19558501431568,-4.8702556474702705,-4.8702556474702705,
1911,WS1,walkedi01,pit,30,30.19538995464408,-4.8702241862329165,-4.8702241862329165,
1915,SLN,sallesl01,pit,30,30.18654875500333,-4.868798186290859,-4.868798186290859,
1902,SLA,powelja01,pit,30,30.18526321868382,-4.868590841723196,-4.868590841723196,
1969,ATL,reedro01,pit,30,30.17328071949555,-4.866658180563799,-4.866658180563799,
1992,ML4,eldreca01,pit,30,30.168161377812616,-4.865832480292357,-4.865832480292357,
1957,BOS,breweto01,pit,30,30.165557703875873,-4.865412532883205,-4.865412532883205,
1965,BAL,millest01,pit,30,30.15847421937165,-4.864270035382524,-4.864270035382524,
2006,SLN,suppaje01,pit,30,30.157063075121414,-4.864042431471196,-4.864042431471196,
1997,ML4,jonesdo01,pit,30,30.145211238123036,-4.862130844858554,-4.862130844858554,
2021,MIA,lopezpa01,pit,30,30.140384066874606,-4.861352268850743,-4.861352268850743,
2006,MIN,nathajo01,pit,30,30.135434965613836,-4.860554026711909,-4.860554026711909,
1952,BSN,surkoma01,pit,30,30.125605692487976,-4.858968660078705,-4.858968660078705,
2024,LAN,stonega01,pit,30,30.118092830861947,-4.85775690820354,-4.85775690820354,
1924,CLE,covelst01,pit,30,30.111854064423564,-4.8567506555521875,-4.8567506555521875,
1952,SLA,paigesa01,pit,30,30.103877142155063,-4.8554640551863,-4.8554640551863,
1964,CHN,ellswdi01,pit,30,30.1022165962799,-4.855196225206435,-4.855196225206435,
1984,OAK,burrira01,pit,30,30.100475168628275,-4.854915349778754,-4.854915349778754,
2001,BOS,wakefti01,pit,30,30.099428216064336,-4.854746486461989,-4.854746486461989,
1909,NY1,raymobu01,pit,30,30.098969265505698,-4.854672462178338,-4.854672462178338,
1906,NY1,taylodu01,pit,30,30.097770137476413,-4.854479054431679,-4.854479054431679,
2010,MIL,gallayo01,pit,30,30.084164092246876,-4.852284531007561,-4.852284531007561,
2018,PIT,novaiv01,pit,30,30.08105231026811,-4.851782630688405,-4.851782630688405,
1987,SLN,coxda01,pit,30,30.079050896374856,-4.851459821995944,-4.851459821995944,
1966,SFN,perryga01,pit,30,30.077874164718544,-4.851270026567507,-4.851270026567507,
1983,HOU,kneppbo01,pit,30,30.077345230601733,-4.851184714613183,-4.851184714613183,
1997,NYN,mlickda01,pit,30,30.067915889416934,-4.849663853131763,-4.849663853131763,
2017,KCA,duffyda01,pit,30,30.057715064120714,-4.848018558729147,-4.848018558729147,
1990,NYN,fernasi01,pit,30,30.05313531285167,-4.847279889169624,-4.847279889169624,
1939,CLE,milnaal01,pit,30,30.036993788189154,-4.844676417449864,-4.844676417449864,
2004,SEA,garcifr02,pit,30,30.030654920213873,-4.8436540193893345,-4.8436540193893345,
1926,BRO,grimebu01,pit,30,30.02830028656448,-4.843274239768465,-4.843274239768465,
2017,KCA,vargaja01,pit,30,30.02758182132359,-4.843158358277998,-4.843158358277998,
2003,BAL,ponsosi01,pit,30,30.020426374487677,-4.842004253949625,-4.842004253949625,
1970,ATL,jarvipa01,pit,30,30.01118650547485,-4.840513952495943,-4.840513952495943,
1943,SLA,pottene01,pit,30,30.008356433295848,-4.840057489241266,-4.840057489241266,
2019,DET,boydma01,pit,30,30.001350712173988,-4.838927534221611,-4.838927534221611,
1970,ML4,sandeke01,pit,30,29.98831845408994,-4.83682555711128,-4.83682555711128,
2020,ARI,galleza01,pit,30,29.978807979869586,-4.835291609656385,-4.835291609656385,
2019,PIT,musgrjo01,pit,30,29.965270168922487,-4.833108091761691,-4.833108091761691,
2023,NYN,verlaju01,pit,30,29.956383139401808,-4.831674699903517,-4.831674699903517,
2021,NYN,loupaa01,pit,30,29.95410808885936,-4.8313077562676385,-4.8313077562676385,
2015,TEX,gallayo01,pit,30,29.95067405791597,-4.830753880309027,-4.830753880309027,
1973,TEX,bibbyji01,pit,30,29.94318965261289,-4.829546718163369,-4.829546718163369,
1942,NY1,schumha02,pit,30,29.93903751556622,-4.828877018639712,-4.828877018639712,
2023,PIT,bednada01,pit,30,29.93706499702885,-4.828558870488524,-4.828558870488524,
1949,CIN,erauted01,pit,30,29.93658767651191,-4.828481883308372,-4.828481883308372,
1989,BAL,ballaje01,pit,30,29.933939917438387,-4.828054825393288,-4.828054825393288,
2003,BAL,johnsja02,pit,30,29.927077943881727,-4.826948055464794,-4.826948055464794,
1878,IN1,mccorji01,pit,30,29.922868159953893,-4.826269058057079,-4.826269058057079,
1985,SFN,garresc01,pit,30,29.899965243385388,-4.822575039255708,-4.822575039255708,
2022,BAL,kremede01,pit,30,29.899627608690654,-4.82252058204688,-4.82252058204688,
2008,TBA,garzama01,pit,30,29.898999751489075,-4.822419314756302,-4.822419314756302,
1991,TOR,guzmaju01,pit,30,29.897404603291662,-4.822162032788977,-4.822162032788977,
1997,MON,hermadu01,pit,30,29.892013851072377,-4.821292556624577,-4.821292556624577,
1946,PIT,strinni01,pit,30,29.889590259325058,-4.820901654729848,-4.820901654729848,
1955,PIT,facero01,pit,30,29.889585695591258,-4.820900918643751,-4.820900918643751,
2024,SLN,grayso01,pit,30,29.88819079002402,-4.820675933874842,-4.820675933874842,
1996,KCA,rosadjo01,pit,30,29.883415724688003,-4.819905762046452,-4.819905762046452,
1918,CIN,bressru01,pit,30,29.880096902481355,-4.819370468142154,-4.819370468142154,
1963,CHA,herbera01,pit,30,29.85644624459666,-4.815555845902687,-4.815555845902687,
1982,SLN,forscbo01,pit,30,29.855777926712015,-4.815448052695486,-4.815448052695486,
1967,HOU,wilsodo01,pit,30,29.854269718671308,-4.815204793334082,-4.815204793334082,
1985,TEX,harrigr01,pit,30,29.84885873030803,-4.814332053275488,-4.814332053275488,
2022,MIN,ryanjo04,pit,30,29.8477015304058,-4.814145408129968,-4.814145408129968,
2014,PIT,watsoto01,pit,30,29.846371763777217,-4.8139309296414865,-4.8139309296414865,
1956,BOS,parneme01,pit,30,29.841082343470756,-4.813077797333992,-4.813077797333992,
1920,BOS,myersel01,pit,30,29.83678030061222,-4.812383919453583,-4.812383919453583,
2021,TBA,glasnty01,pit,30,29.834614914463945,-4.8120346636232165,-4.8120346636232165,
2022,PHI,suarera01,pit,30,29.827729961834706,-4.810924187392694,-4.810924187392694,
1921,NYA,shawkbo01,pit,30,29.827653149324227,-4.810911798278101,-4.810911798278101,
2022,MIL,lauerer01,pit,30,29.819741334406242,-4.809635699097781,-4.809635699097781,
1916,PIT,millefr02,pit,30,29.8189815716226,-4.809513156713322,-4.809513156713322,
1967,CHN,handsbi01,pit,30,29.80511118369944,-4.807275997370877,-4.807275997370877,
1899,SLN,cuppyni01,pit,30,29.793103312134047,-4.805339243892588,-4.805339243892588,
2019,TBA,yarbrry01,pit,30,29.78520513070852,-4.804065343662664,-4.804065343662664,
2009,ARI,scherma01,pit,30,29.78371730693835,-4.8038253720868305,-4.8038253720868305,
2008,TOR,marcush01,pit,30,29.783656836057844,-4.803815618719007,-4.803815618719007,
1972,NYN,mcgratu01,pit,30,29.781676782191408,-4.8034962551921625,-4.8034962551921625,
1897,PHI,orthal01,pit,30,29.77598315689652,-4.802577928531696,-4.802577928531696,
2024,ARI,galleza01,pit,30,29.768249921384093,-4.801330632481306,-4.801330632481306,
2005,SEA,hernafe02,pit,30,29.760161186634438,-4.800025997844264,-4.800025997844264,
2023,CHA,giolilu01,pit,30,29.753240563967697,-4.798909768381886,-4.798909768381886,
1967,BOS,stangle01,pit,30,29.75285687803598,-4.79884788355419,-4.79884788355419,
2018,CIN,castilu02,pit,30,29.737589287632424,-4.796385368972971,-4.796385368972971,
2007,KCA,greinza01,pit,30,29.736774542275175,-4.79625395843148,-4.79625395843148,
2012,ATL,kimbrcr01,pit,30,29.72606107809973,-4.7945259803386655,-4.7945259803386655,
1970,PIT,walkelu01,pit,30,29.71584015902521,-4.792877445004065,-4.792877445004065,
2000,ARI,schilcu01,pit,30,29.70403172632451,-4.790972859084598,-4.790972859084598,
2005,DET,roberna01,pit,30,29.701561660530906,-4.790574461375953,-4.790574461375953,
2020,NYA,colege01,pit,30,29.700735868478887,-4.790441269109498,-4.790441269109498,
2018,OAK,petityu01,pit,30,29.698992949409526,-4.790160153130569,-4.790160153130569,
2024,DET,flaheja01,pit,30,29.697837781177725,-4.789973835673827,-4.789973835673827,
1903,CIN,ewingbo01,pit,30,29.6923206386108,-4.7890839739694835,-4.7890839739694835,
2018,COL,ottavad01,pit,30,29.69127368176495,-4.788915109962089,-4.788915109962089,
1967,WS2,ortegph01,pit,30,29.69015171123984,-4.788734146974168,-4.788734146974168,
1954,CIN,fowlear01,pit,30,29.689133420589595,-4.788569906546709,-4.788569906546709,
1975,NYA,mayru01,pit,30,29.685430367280592,-4.787972639883966,-4.787972639883966,
1964,KC1,stockwe01,pit,30,29.677296662807912,-4.786660752065792,-4.786660752065792,
1992,SDN,benesan01,pit,30,29.670112944192542,-4.785502087772991,-4.785502087772991,
1941,BRO,daviscu01,pit,30,29.660817508452563,-4.784002823943962,-4.784002823943962,
1963,SLN,gibsobo01,pit,30,29.6592358024805,-4.7837477100775,-4.7837477100775,
1979,ML4,caldwmi01,pit,30,29.65792031732202,-4.783535535051938,-4.783535535051938,
1924,NY1,nehfar01,pit,30,29.651324331731114,-4.782471666408244,-4.782471666408244,
2022,SLN,helslry01,pit,30,29.645020627888268,-4.781454939981979,-4.781454939981979,
2020,TEX,lynnla01,pit,30,29.641942643181178,-4.7809584908356735,-4.7809584908356735,
1954,NYA,byrdha01,pit,30,29.63921810830757,-4.780519049727028,-4.780519049727028,
1928,CHA,faberre01,pit,30,29.631649806061112,-4.779298355816309,-4.779298355816309,
1990,HOU,portuma01,pit,30,29.627044302197906,-4.7785555326125655,-4.7785555326125655,
1986,CLE,candito01,pit,30,29.626430147844065,-4.77845647545872,-4.77845647545872,
2015,KCA,volqued01,pit,30,29.626320269091316,-4.778438753079245,-4.778438753079245,
2011,ATL,jurrjja01,pit,30,29.614001248332023,-4.776451814247101,-4.776451814247101,
1974,MON,tayloch02,pit,30,29.611536239878514,-4.77605423223847,-4.77605423223847,
1926,DET,colliri01,pit,30,29.609996900713895,-4.775805951728048,-4.775805951728048,
1932,DET,sorrevi01,pit,30,29.593039517703456,-4.77307088995217,-4.77307088995217,
1987,SFN,lacosmi01,pit,30,29.579520250569075,-4.770890362995012,-4.770890362995012,
1993,TEX,pavliro01,pit,30,29.578560827291454,-4.770735617305073,-4.770735617305073,
1998,FLO,hernali01,pit,30,29.577966052147065,-4.770639685830171,-4.770639685830171,
1901,MLA,sparktu01,pit,30,29.57363815030131,-4.769941637145372,-4.769941637145372,
1990,CLE,candito01,pit,30,29.57286245276599,-4.769816524639675,-4.769816524639675,
2006,SFN,cainma01,pit,30,29.56814048942007,-4.769054917648399,-4.769054917648399,
2000,MIN,hawkila01,pit,30,29.567100150250326,-4.768887121008117,-4.768887121008117,
1974,KCA,dalcabr01,pit,30,29.562439820978643,-4.768135454996555,-4.768135454996555,
2009,MIN,bakersc02,pit,30,29.556223843763224,-4.7671328780263265,-4.7671328780263265,
2009,PHI,hamelco01,pit,30,29.548610088710717,-4.765904853017857,-4.765904853017857,
1918,NYA,caldwra02,pit,30,29.548050412278947,-4.765814582625636,-4.765814582625636,
1936,CHA,whitejo02,pit,30,29.542297099538036,-4.764886628957748,-4.764886628957748,
1980,CIN,sotoma01,pit,30,29.540370745358093,-4.76457592667066,-4.76457592667066,
1905,BSN,frasech01,pit,30,29.532408908037823,-4.763291759360939,-4.763291759360939,
2017,ATL,dickera01,pit,30,29.528240516056496,-4.762619438073628,-4.762619438073628,
1977,SDN,fingero01,pit,30,29.527337210455016,-4.762473743621777,-4.762473743621777,
2008,NYA,riverma01,pit,30,29.52452698071424,-4.762020480760361,-4.762020480760361,
2018,KCA,junisja01,pit,30,29.523889806940712,-4.761917710796889,-4.761917710796889,
2015,KCA,daviswa01,pit,30,29.510011138696246,-4.759679215918749,-4.759679215918749,
2013,BOS,lackejo01,pit,30,29.504452832347894,-4.758782714894822,-4.758782714894822,
1995,NYN,isrinja01,pit,30,29.502294223787832,-4.758434552223844,-4.758434552223844,
1992,HOU,hernaxa01,pit,30,29.50165361731429,-4.758331228599078,-4.758331228599078,
1953,DET,garvene01,pit,30,29.49286688471007,-4.756914013662914,-4.756914013662914,
1876,BSN,mannija01,pit,30,29.492075412600656,-4.756786356871073,-4.756786356871073,
2020,OAK,bassich01,pit,30,29.48145698238589,-4.755073706836433,-4.755073706836433,
1987,NYN,leachte01,pit,30,29.480177346440964,-4.754867313942091,-4.754867313942091,
1979,CLE,mongesi01,pit,30,29.47313855986887,-4.753732025785302,-4.753732025785302,
1971,PIT,ellisdo01,pit,30,29.471585335332794,-4.753481505698837,-4.753481505698837,
2018,TEX,minormi01,pit,30,29.470342936099946,-4.7532811187257975,-4.7532811187257975,
1982,SDN,deleolu01,pit,30,29.46905299795977,-4.75307306418706,-4.75307306418706,
2017,LAA,petityu01,pit,30,29.457434914735934,-4.751199179796118,-4.751199179796118,
2012,SEA,iwakuhi01,pit,30,29.45212215619945,-4.750342283257976,-4.750342283257976,
1991,SEA,swiftbi02,pit,30,29.442780402625104,-4.748835548810501,-4.748835548810501,
2000,KCA,reichda01,pit,30,29.43295083313745,-4.747250134377008,-4.747250134377008,
1972,CAL,mayru01,pit,30,29.432430496320457,-4.747166209083945,-4.747166209083945,
2012,SLN,wainwad01,pit,30,29.429427673124657,-4.746681882762041,-4.746681882762041,
2016,SLN,ohse01,pit,30,29.426856430981896,-4.746267166287402,-4.746267166287402,
1953,SLA,paigesa01,pit,30,29.424351501542755,-4.745863145410122,-4.745863145410122,
1995,BOS,hansoer01,pit,30,29.42395973233399,-4.745799956828063,-4.745799956828063,
2024,TEX,yateski01,pit,30,29.403437467243375,-4.742489914071512,-4.742489914071512,
1989,BOS,lampde01,pit,30,29.392782898106404,-4.740771435178452,-4.740771435178452,
1969,CHN,holtzke01,pit,30,29.38101116586257,-4.738872768687512,-4.738872768687512,
2005,NYA,gordoto01,pit,30,29.379284613302513,-4.7385942924681475,-4.7385942924681475,
1986,KCA,jacksda02,pit,30,29.379024560566894,-4.738552348478531,-4.738552348478531,
1998,ANA,hasegsh01,pit,30,29.375200693068184,-4.737935595656158,-4.737935595656158,
2024,MIN,oberba01,pit,30,29.36887828347269,-4.736915852173015,-4.736915852173015,
1929,DET,carroow01,pit,30,29.365941240537758,-4.736442135570606,-4.736442135570606,
1926,WS1,marbefi01,pit,30,29.34573419916818,-4.733182935349706,-4.733182935349706,
1987,TOR,eichhma01,pit,30,29.34494396874845,-4.733055478830395,-4.733055478830395,
1945,NY1,maglisa01,pit,30,29.340264121328747,-4.732300664730443,-4.732300664730443,
1897,BRO,payneha01,pit,30,29.3315535440296,-4.7308957329079995,-4.7308957329079995,
1975,PIT,rookeji01,pit,30,29.330823768389227,-4.730778027159553,-4.730778027159553,
2002,MIN,hawkila01,pit,30,29.33029243778016,-4.730692328674219,-4.730692328674219,
1963,PIT,vealebo01,pit,30,29.322777410965912,-4.729480227575147,-4.729480227575147,
2015,CLE,salazda01,pit,30,29.312159316714947,-4.727767631728217,-4.727767631728217,
1947,CIN,vandejo01,pit,30,29.31201635778096,-4.727744573835638,-4.727744573835638,
1985,CIN,francjo01,pit,30,29.31006207345571,-4.727429366686405,-4.727429366686405,
1963,SFN,sanfoja02,pit,30,29.29754992083228,-4.725411277553594,-4.725411277553594,
1937,PHA,smithed04,pit,30,29.295077778529905,-4.725012544924178,-4.725012544924178,
1985,SFN,lapoida01,pit,30,29.286998267819996,-4.723709398035483,-4.723709398035483,
1982,CHA,hoytla01,pit,30,29.28512779585971,-4.7234077090096305,-4.7234077090096305,
2023,BOS,winckjo01,pit,30,29.282561605189603,-4.7229938072886455,-4.7229938072886455,
2024,LAN,glasnty01,pit,30,29.27665871260451,-4.7220417278394375,-4.7220417278394375,
2019,CHA,bummeaa01,pit,30,29.273874450667837,-4.721592653333522,-4.721592653333522,
1978,CLE,waitsri01,pit,30,29.26731401962345,-4.720534519294104,-4.720534519294104,
1933,CHA,lyonste01,pit,30,29.2635882795939,-4.719933593482887,-4.719933593482887,
1974,PIT,ellisdo01,pit,30,29.251127576271248,-4.717923802624394,-4.717923802624394,
1994,BOS,seleaa01,pit,30,29.240888921289027,-4.71627240665952,-4.71627240665952,
2008,TBA,howeljp01,pit,30,29.229119013355728,-4.714374034412214,-4.714374034412214,
1982,MON,sandesc01,pit,30,29.226155603362628,-4.7138960650584885,-4.7138960650584885,
1986,SFN,garresc01,pit,30,29.214491554857005,-4.71201476691242,-4.71201476691242,
1914,PIT,adamsba01,pit,30,29.205864046538082,-4.710623233312594,-4.710623233312594,
2003,TBA,gonzaje01,pit,30,29.201756688366494,-4.709960756188144,-4.709960756188144,
1964,HOU,larsedo01,pit,30,29.196996292008787,-4.709192950323998,-4.709192950323998,
1957,CLE,garcimi01,pit,30,29.192956061898332,-4.708541300306183,-4.708541300306183,
2016,CLE,oteroda01,pit,30,29.18198143668687,-4.706771199465623,-4.706771199465623,
2014,LAN,ryuhy01,pit,30,29.18079967363109,-4.706580592521143,-4.706580592521143,
1966,PHI,jacksla01,pit,30,29.17692927777893,-4.705956335125634,-4.705956335125634,
1928,CLE,shautjo01,pit,30,29.168353480815384,-4.704573142066997,-4.704573142066997,
1958,CIN,haddiha01,pit,30,29.168099363447187,-4.704532155394707,-4.704532155394707,
1952,SLN,millest01,pit,30,29.16768977180903,-4.704466092227263,-4.704466092227263,
1984,PHI,koosmje01,pit,30,29.166172146957805,-4.704221314025452,-4.704221314025452,
1946,SLA,galehde01,pit,30,29.15980821976427,-4.703194874155527,-4.703194874155527,
1952,SLN,mizelvi01,pit,30,29.15751200731494,-4.702824517308861,-4.702824517308861,
2012,SLN,lynnla01,pit,30,29.145533240620505,-4.700892458164597,-4.700892458164597,
2024,NYA,rodonca01,pit,30,29.144890109744704,-4.700788727378178,-4.700788727378178,
2019,PIT,riverfe01,pit,30,29.144322173005968,-4.700697124678381,-4.700697124678381,
1902,CHA,pattero01,pit,30,29.139037185605893,-4.699844707355789,-4.699844707355789,
2008,LAN,kurodhi01,pit,30,29.13438603487184,-4.699094521753523,-4.699094521753523,
2012,TEX,darviyu01,pit,30,29.131697121432158,-4.698660826037445,-4.698660826037445,
1922,CHN,cheevvi01,pit,30,29.120930207096535,-4.696924226951054,-4.696924226951054,
