season,name,n_teams,pos_change_suggestion
1919,Slim Sallee,1,No Change
1919,Smoky Joe Wood,1,No Change
1919,Snooks Dowd,2,Utility Tryout
1919,Socks Seibold,1,No Change
1919,Speed Martin,1,No Change
1919,Stan Coveleski,1,No Change
1919,Steve O'Neill,1,No Change
1919,Stuffy McInnis,1,No Change
1919,Swede Risberg,1,No Change
1919,Terry Turner,1,No Change
1919,Tillie Walker,1,No Change
1919,Tod Sloan,1,No Change
1919,Tom Daly,1,No Change
1919,Tom Fitzsimmons,1,No Change
1919,Tom McGuire,1,No Change
1919,Tom Miller,1,No Change
1919,Tom Phillips,1,No Change
1919,Tom Rogers,2,Utility Tryout
1919,Tom Zachary,1,No Change
1919,Tommy Griffith,1,No Change
1919,Tony Boeckel,2,Utility Tryout
1919,Tony Faeth,1,No Change
1919,Tris Speaker,1,No Change
1919,Truck Hannah,1,No Change
1919,Turner Barber,1,No Change
1919,Ty Cobb,1,No Change
1919,Urban Shocker,1,No Change
1919,Val Picinich,1,No Change
1919,Verne Clemons,1,No Change
1919,Vic Saier,1,No Change
1919,Virgil Barnes,1,No Change
1919,Waite Hoyt,1,No Change
1919,Wally Gerber,1,No Change
1919,Wally Kimmick,1,No Change
1919,Wally Mayer,1,No Change
1919,Wally Pipp,1,No Change
1919,Wally Rehg,1,No Change
1919,Wally Schang,1,No Change
1919,Walt Kinney,1,No Change
1919,Walt Smallwood,1,No Change
1919,Walt Tragesser,2,Utility Tryout
1919,Walter Anderson,1,No Change
1919,Walter Barbare,1,No Change
1919,Walter Holke,1,No Change
1919,Walter Johnson,1,No Change
1919,Walter Schmidt,1,No Change
1919,Walton Cruise,2,Utility Tryout
1919,Whitey Witt,1,No Change
1919,Wickey McAvoy,1,No Change
1919,Wilbur Cooper,1,No Change
1919,Will Koenigsmark,1,No Change
1919,William Pierson,1,No Change
1919,Willie Adams,1,No Change
1919,Willie Mitchell,1,No Change
1919,Win Noyes,2,Utility Tryout
1919,Zack Wheat,1,No Change
1919,Zeb Terry,1,No Change
1920,Aaron Ward,1,No Change
1920,Abraham Bailey,1,No Change
1920,Adrian Lynch,1,No Change
1920,Al Lefevre,1,No Change
1920,Al Mamaux,1,No Change
1920,Al Pierotti,1,No Change
1920,Al Schacht,1,No Change
1920,Alex Gaston,1,No Change
1920,Allen Conkwright,1,No Change
1920,Allen Russell,1,No Change
1920,Allen Sothoron,1,No Change
1920,Allie Watt,1,No Change
1920,Amos Strunk,2,Utility Tryout
1920,Arnold Statz,2,Utility Tryout
1920,Art Fletcher,2,Utility Tryout
1920,Art Nehf,1,No Change
1920,Art Wilson,1,No Change
1920,Austin McHenry,1,No Change
1920,Babe Adams,1,No Change
1920,Babe Ellison,1,No Change
1920,Babe Pinelli,1,No Change
1920,Babe Ruth,1,No Change
1920,Babe Twombly,1,No Change
1920,Baby Doll Jacobson,1,No Change
1920,Ben Paschal,1,No Change
1920,Benn Karr,1,No Change
1920,Benny Kauff,1,No Change
1920,Bernie Boland,1,No Change
1920,Bernie Friberg,1,No Change
1920,Bernie Neis,1,No Change
1920,Bert Gallia,2,Utility Tryout
1920,Bevo LeBourveau,1,No Change
1920,Bibb Falk,1,No Change
1920,Bill Bayne,1,No Change
1920,Bill Burwell,1,No Change
1920,Bill Doak,1,No Change
1920,Bill Haeffner,1,No Change
1920,Bill Hinchman,1,No Change
1920,Bill Hollahan,1,No Change
1920,Bill Hubbell,2,Utility Tryout
1920,Bill Kelly,1,No Change
1920,Bill Killefer,1,No Change
1920,Bill Knowlton,1,No Change
1920,Bill Lamar,1,No Change
1920,Bill McCabe,2,Utility Tryout
1920,Bill McKechnie,1,No Change
1920,Bill Morrisette,1,No Change
1920,Bill Rariden,1,No Change
1920,Bill Schindler,1,No Change
1920,Bill Shanner,1,No Change
1920,Bill Sherdel,1,No Change
1920,Bill Snyder,1,No Change
1920,Bill Wambsganss,1,No Change
1920,Billy Mullen,1,No Change
1920,Billy Southworth,1,No Change
1920,Bob Clark,1,No Change
1920,Bob Glenn,1,No Change
1920,Bob Hasty,1,No Change
1920,Bob Jones,1,No Change
1920,Bob Kinsella,1,No Change
1920,Bob McGraw,1,No Change
1920,Bob Meusel,1,No Change
1920,Bob O'Farrell,1,No Change
1920,Bob Shawkey,1,No Change
1920,Bobby LaMotte,1,No Change
1920,Bobby Veach,1,No Change
1920,Braggo Roth,1,No Change
1920,Bubber Jonnard,1,No Change
1920,Buck Herzog,1,No Change
1920,Buck Weaver,1,No Change
1920,Bucky Harris,1,No Change
1920,Buddy Napier,1,No Change
1920,Bullet Joe Bush,1,No Change
1920,Bunny Hearn,1,No Change
1920,Burleigh Grimes,1,No Change
1920,Burt Shotton,1,No Change
1920,Byrd Lynn,1,No Change
1920,Carl Mays,1,No Change
1920,Carl Weilman,1,No Change
1920,Carson Bigbee,1,No Change
1920,Casey Stengel,1,No Change
1920,Charlie Deal,1,No Change
1920,Charlie Eckert,1,No Change
1920,Charlie Grimm,1,No Change
1920,Charlie High,1,No Change
1920,Charlie Hollocher,1,No Change
1920,Charlie Jamieson,1,No Change
1920,Charlie Pick,1,No Change
1920,Charlie See,1,No Change
1920,Chick Fewster,1,No Change
1920,Chick Galloway,1,No Change
1920,Chick Shorten,1,No Change
1920,Chuck Ward,1,No Change
1920,Clarence Fisher,1,No Change
1920,Clarence Huber,1,No Change
1920,Clarence Mitchell,1,No Change
1920,Claude Davenport,1,No Change
1920,Claude Hendrix,1,No Change
1920,Cliff Brady,1,No Change
1920,Cliff Heathcote,1,No Change
1920,Cliff Lee,1,No Change
1920,Clyde Barnhart,1,No Change
1920,Clyde Manion,1,No Change
1920,Clyde Milan,1,No Change
1920,Cotton Tierney,1,No Change
1920,Curt Walker,1,No Change
1920,Cy Fried,1,No Change
1920,Cy Perkins,1,No Change
1920,Cy Williams,1,No Change
1920,Dana Fillingim,1,No Change
1920,Dave Bancroft,2,Utility Tryout
1920,Dave Keefe,1,No Change
1920,Dave Robertson,1,No Change
1920,Davey Claire,1,No Change
1920,Del Pratt,1,No Change
1920,Dick Burrus,1,No Change
1920,Dick Niehaus,1,No Change
1920,Dick Rudolph,1,No Change
1920,Dickey Kerr,1,No Change
1920,Dixie Davis,1,No Change
1920,Doc Ayers,1,No Change
1920,Doc Johnston,1,No Change
1920,Doc Lavan,1,No Change
1920,Doc Prothro,1,No Change
1920,Dode Paskert,1,No Change
1920,Dolf Luque,1,No Change
1920,Donie Bush,1,No Change
1920,Dots Miller,1,No Change
1920,Doug Baird,2,Utility Tryout
1920,Dud Lee,1,No Change
1920,Duffy Lewis,1,No Change
1920,Duke Shirey,1,No Change
1920,Duster Mails,1,No Change
1920,Dutch Leonard,1,No Change
1920,Dutch Ruether,1,No Change
1920,Dutch Wetzel,1,No Change
1920,Earl Hamilton,1,No Change
1920,Earl Pruess,1,No Change
1920,Earl Smith,2,Utility Tryout
1920,Ed Chaplin,1,No Change
1920,Ed Hock,1,No Change
1920,Ed Johnson,1,No Change
1920,Ed Konetchy,1,No Change
1920,Ed Sicking,2,Utility Tryout
1920,Ed Wingo,1,No Change
1920,Edd Roush,1,No Change
1920,Eddie Ainsmith,1,No Change
1920,Eddie Brown,1,No Change
1920,Eddie Cicotte,1,No Change
1920,Eddie Collins,1,No Change
1920,Eddie Eayrs,1,No Change
1920,Eddie Foster,1,No Change
1920,Eddie Murphy,1,No Change
1920,Eddie Rommel,1,No Change
1920,Elam Vangilder,1,No Change
1920,Elmer Bowman,1,No Change
1920,Elmer Jacobs,1,No Change
1920,Elmer Myers,2,Utility Tryout
1920,Elmer Ponder,1,No Change
1920,Elmer Smith,1,No Change
1920,Emmet McCann,1,No Change
1920,Eppa Rixey,1,No Change
1920,Eric Erickson,1,No Change
1920,Ernie Alten,1,No Change
1920,Ernie Krueger,1,No Change
1920,Ernie Shore,1,No Change
1920,Everett Scott,1,No Change
1920,Ferdie Schupp,1,No Change
1920,Frank Brower,1,No Change
1920,Frank Ellerbe,1,No Change
1920,Frank Gleich,1,No Change
1920,Frank O'Rourke,1,No Change
1920,Frank Okrie,1,No Change
1920,Frank Snyder,1,No Change
1920,Frank Thompson,1,No Change
1920,Frank Walker,1,No Change
1920,Frank Welch,1,No Change
1920,Frank Withrow,1,No Change
1920,Frankie Frisch,1,No Change
1920,Fred Heimach,1,No Change
1920,Fred Hofmann,1,No Change
1920,Fred Lear,1,No Change
1920,Fred Luderus,1,No Change
1920,Fred McMullin,1,No Change
1920,Fred Merkle,1,No Change
1920,Fred Nicholson,1,No Change
1920,Fred Thomas,2,Utility Tryout
1920,Fred Toney,1,No Change
1920,Fritz Coumbe,1,No Change
1920,Gary Fortune,1,No Change
1920,Gavvy Cravath,1,No Change
1920,Gene Bailey,2,Utility Tryout
1920,Gene Paulette,1,No Change
1920,George Boehler,1,No Change
1920,George Burns,3,Utility Tryout
1920,George Cutshaw,1,No Change
1920,George Ellison,1,No Change
1920,George Gaw,1,No Change
1920,George Gilham,1,No Change
1920,George Kelly,1,No Change
1920,George Lowe,1,No Change
1920,George McBride,1,No Change
1920,George Mogridge,1,No Change
1920,George Mohart,1,No Change
1920,George Orme,1,No Change
1920,George Payne,1,No Change
1920,George Scott,1,No Change
1920,George Sisler,1,No Change
1920,George Smith,1,No Change
1920,George Uhle,1,No Change
1920,George Whitted,1,No Change
1920,Glenn Myatt,1,No Change
1920,Greasy Neale,1,No Change
1920,Grover Lowdermilk,1,No Change
1920,Gus Bono,1,No Change
1920,Guy Morton,1,No Change
1920,Hack Eibel,1,No Change
1920,Hal Carlson,1,No Change
1920,Hal Deviney,1,No Change
1920,Hal Janvrin,1,No Change
1920,Hal Kime,1,No Change
1920,Hal Leathers,1,No Change
1920,Hank Gowdy,1,No Change
1920,Hank Severeid,1,No Change
1920,Hank Thormahlen,1,No Change
1920,Happy Felsch,1,No Change
1920,Harry Baumgartner,1,No Change
1920,Harry Biemiller,1,No Change
1920,Harry Courtney,1,No Change
1920,Harry Harper,1,No Change
1920,Harry Heilmann,1,No Change
1920,Harry Hooper,1,No Change
1920,Harry Lunte,1,No Change
1920,Heinie Groh,1,No Change
1920,Heinie Mueller,1,No Change
1920,Herb Hunter,1,No Change
1920,Herb Pennock,1,No Change
1920,Hervey McClellan,1,No Change
1920,Hi Myers,1,No Change
1920,Hippo Vaughn,1,No Change
1920,Hob Hiller,1,No Change
1920,Hod Eller,1,No Change
1920,Homer Summa,1,No Change
1920,Hooks Dauss,1,No Change
1920,Horace Ford,1,No Change
1920,Horace Leverette,1,No Change
1920,Howard Ehmke,1,No Change
1920,Howdy Caton,1,No Change
1920,Howie Shanks,1,No Change
1920,Huck Betts,1,No Change
1920,Hugh McQuillan,1,No Change
1920,Ira Flagstead,1,No Change
1920,Ira Townsend,1,No Change
1920,Irish Meusel,1,No Change
1920,Ivey Wingo,1,No Change
1920,Ivy Griffin,1,No Change
1920,Ivy Olson,1,No Change
1920,Jack Calvo,1,No Change
1920,Jack Coombs,1,No Change
1920,Jack Fournier,1,No Change
1920,Jack Graney,1,No Change
1920,Jack Quinn,1,No Change
1920,Jack Scott,1,No Change
1920,Jack Sheehan,1,No Change
1920,Jack Smith,1,No Change
1920,Jack Theis,1,No Change
1920,Jack Tobin,1,No Change
1920,Jack Wisner,1,No Change
1920,Jake Daubert,1,No Change
1920,Jakie May,1,No Change
1920,Jay Clarke,1,No Change
1920,Jeff Pfeffer,1,No Change
1920,Jerry Conway,1,No Change
1920,Jesse Barnes,1,No Change
1920,Jesse Haines,1,No Change
1920,Jesse Winters,1,No Change
1920,Jim Bagby,1,No Change
1920,Jim O'Neill,1,No Change
1920,Jim Shaw,1,No Change
1920,Jimmie Keenan,1,No Change
1920,Jimmy Austin,1,No Change
1920,Jimmy Dykes,1,No Change
1920,Jimmy Johnston,1,No Change
1920,Jimmy Ring,1,No Change
1920,Jimmy Zinn,1,No Change
1920,Joe Boehling,1,No Change
1920,Joe DeBerry,1,No Change
1920,Joe Dugan,1,No Change
1920,Joe Engel,1,No Change
1920,Joe Evans,1,No Change
1920,Joe Gedeon,1,No Change
1920,Joe Gleason,1,No Change
1920,Joe Jaeger,1,No Change
1920,Joe Judge,1,No Change
1920,Joe Kiefer,1,No Change
1920,Joe Leonard,1,No Change
1920,Joe Lucey,1,No Change
1920,Joe Oeschger,1,No Change
1920,Joe Schultz,1,No Change
1920,Joe Sewell,1,No Change
1920,Joel Newkirk,1,No Change
1920,John Bogart,1,No Change
1920,John Glaiser,1,No Change
1920,John Scheneberg,1,No Change
1920,John Shovlin,1,No Change
1920,John Slappey,1,No Change
1920,John Sullivan,1,No Change
1920,Johnnie Heving,1,No Change
1920,Johnny Enzmann,1,No Change
1920,Johnny Jones,1,No Change
1920,Johnny Meador,1,No Change
1920,Johnny Miljus,1,No Change
1920,Johnny Morrison,1,No Change
1920,Johnny Rawlings,2,Utility Tryout
1920,Johnny Walker,1,No Change
1920,Jose Acosta,1,No Change
1920,Josh Billings,1,No Change
1920,Ken Williams,1,No Change
1920,Larry Doyle,1,No Change
1920,Larry Gardner,1,No Change
1920,Larry Kopf,1,No Change
1920,Larry Woodall,1,No Change
1920,Lee King,1,No Change
1920,Lee Meadows,1,No Change
1920,Lefty Leifield,1,No Change
1920,Lefty O'Doul,1,No Change
1920,Lefty Tyler,1,No Change
1920,Lefty Weinert,1,No Change
1920,Lefty Williams,1,No Change
1920,Lena Styles,1,No Change
1920,Leo Townsend,1,No Change
1920,Leon Cadore,1,No Change
1920,Leon Carlson,1,No Change
1920,Les Mann,1,No Change
1920,Les Nunamaker,1,No Change
1920,Lew McCarty,2,Utility Tryout
1920,Lloyd Christenbury,1,No Change
1920,Lou North,1,No Change
1920,Lou Vedder,1,No Change
1920,Lyle Bigbee,1,No Change
1920,Lyman Lamb,1,No Change
1920,Lynn Brenton,1,No Change
1920,Mack Wheat,1,No Change
1920,Marty McManus,1,No Change
1920,Marv Goodwin,1,No Change
1920,Max Carey,1,No Change
1920,Max Flack,1,No Change
1920,Mickey Devine,1,No Change
1920,Mickey O'Neil,1,No Change
1920,Mike Cantwell,1,No Change
1920,Mike Gonzalez,1,No Change
1920,Mike Kircher,1,No Change
1920,Mike Knode,1,No Change
1920,Mike McNally,1,No Change
1920,Mike Menosky,1,No Change
1920,Milt Stock,1,No Change
1920,Monty Swartz,1,No Change
1920,Morrie Rath,1,No Change
1920,Muddy Ruel,1,No Change
1920,Mule Watson,2,Utility Tryout
1920,Mutt Wilson,1,No Change
1920,Nemo Leibold,1,No Change
1920,Nick Allen,1,No Change
1920,Norman Glaser,1,No Change
1920,Oscar Dugey,1,No Change
1920,Oscar Stanage,1,No Change
1920,Oscar Tuero,1,No Change
1920,Ossie Vitt,1,No Change
1920,Otto Miller,1,No Change
1920,Paddy Smith,1,No Change
1920,Pat Collins,1,No Change
1920,Pat Duncan,1,No Change
1920,Pat Martin,1,No Change
1920,Patsy Gharrity,1,No Change
1920,Paul Carter,1,No Change
1920,Paul Johnson,1,No Change
1920,Paul Speraw,1,No Change
1920,Percy Jones,1,No Change
1920,Pete Alexander,1,No Change
1920,Pete Kilduff,1,No Change
1920,Phil Douglas,1,No Change
1920,Pickles Dillhoefer,1,No Change
1920,Pie Traynor,1,No Change
1920,Pinch Thomas,1,No Change
1920,Ping Bodie,1,No Change
1920,Pol Perritt,1,No Change
1920,Pug Griffin,1,No Change
1920,Rabbit Maranville,1,No Change
1920,Ralph Miller,1,No Change
1920,Ralph Young,1,No Change
1920,Ray Caldwell,1,No Change
1920,Ray Chapman,1,No Change
1920,Ray Fisher,1,No Change
1920,Ray French,1,No Change
1920,Ray Grimes,1,No Change
1920,Ray Powell,1,No Change
1920,Ray Richmond,1,No Change
1920,Ray Schalk,1,No Change
1920,Ray Schmandt,1,No Change
1920,Red Causey,1,No Change
1920,Red Cox,1,No Change
1920,Red Faber,1,No Change
1920,Red Oldham,1,No Change
1920,Red Shannon,2,Utility Tryout
1920,Red Sheridan,1,No Change
1920,Red Torphy,1,No Change
1920,Ricardo Torres,1,No Change
1920,Rip Collins,1,No Change
1920,Roger Peckinpaugh,1,No Change
1920,Rogers Hornsby,1,No Change
1920,Rollie Naylor,1,No Change
1920,Ross Youngs,1,No Change
1920,Rosy Ryan,1,No Change
1920,Rowdy Elliott,1,No Change
1920,Roxy Walters,1,No Change
1920,Roy Crumpler,1,No Change
1920,Roy Grimes,1,No Change
1920,Roy Moore,1,No Change
1920,Roy Sanders,1,No Change
1920,Roy Wilkinson,1,No Change
1920,Rube Benton,1,No Change
1920,Rube Bressler,1,No Change
1920,Rube Marquard,1,No Change
1920,Russ Wrightstone,1,No Change
1920,Sad Sam Jones,1,No Change
1920,Sam Crane,1,No Change
1920,Sam Rice,1,No Change
1920,Sammy Hale,1,No Change
1920,Sammy Vick,1,No Change
1920,Scott Perry,1,No Change
1920,Shano Collins,1,No Change
1920,Sheriff Blake,1,No Change
1920,Sherry Smith,1,No Change
1920,Shoeless Joe Jackson,1,No Change
1920,Shovel Hodge,1,No Change
1920,Slim Harriss,1,No Change
1920,Slim Love,1,No Change
1920,Slim Sallee,2,Utility Tryout
1920,Smoky Joe Wood,1,No Change
1920,Speed Martin,1,No Change
1920,Spencer Heath,1,No Change
1920,Stan Coveleski,1,No Change
1920,Steve O'Neill,1,No Change
1920,Stuffy McInnis,1,No Change
1920,Sumpter Clarke,1,No Change
1920,Swede Risberg,1,No Change
1920,Ted Jourdan,1,No Change
1920,Ted Turner,1,No Change
1920,Teddy Kearns,1,No Change
1920,Tillie Walker,1,No Change
1920,Tim Griesenbeck,1,No Change
1920,Tim Hendryx,1,No Change
1920,Tim Murchison,1,No Change
1920,Tom Connelly,1,No Change
1920,Tom Daly,1,No Change
1920,Tom Grubbs,1,No Change
1920,Tom Whelan,1,No Change
1920,Tom Zachary,1,No Change
1920,Tommy Griffith,1,No Change
1920,Tony Boeckel,1,No Change
1920,Tony Faeth,1,No Change
1920,Tony Lyons,1,No Change
1920,Tris Speaker,1,No Change
1920,Truck Hannah,1,No Change
1920,Turner Barber,1,No Change
1920,Ty Cobb,1,No Change
1920,Urban Shocker,1,No Change
1920,Val Picinich,1,No Change
1920,Vern Spencer,1,No Change
1920,Verne Clemons,1,No Change
1920,Virgil Barnes,1,No Change
1920,Virgil Cheeves,1,No Change
1920,Waite Hoyt,1,No Change
1920,Wally Gerber,1,No Change
1920,Wally Hood,2,Utility Tryout
1920,Wally Pipp,1,No Change
1920,Wally Schang,1,No Change
1920,Walt Kinney,1,No Change
1920,Walt Schulz,1,No Change
1920,Walt Tragesser,1,No Change
1920,Walt Walsh,1,No Change
1920,Walter Barbare,1,No Change
1920,Walter Holke,1,No Change
1920,Walter Johnson,1,No Change
1920,Walter Schmidt,1,No Change
1920,Walton Cruise,1,No Change
1920,Whitey Glazner,1,No Change
1920,Whitey Witt,1,No Change
1920,Wilbur Cooper,1,No Change
1920,William Marriott,1,No Change
1920,Zack Taylor,1,No Change
1920,Zack Wheat,1,No Change
1920,Zeb Terry,1,No Change
1921,Aaron Ward,1,No Change
1921,Abraham Bailey,2,Utility Tryout
1921,Al DeVormer,1,No Change
1921,Al Mamaux,1,No Change
1921,Al Nixon,1,No Change
1921,Al Pierotti,1,No Change
1921,Al Schacht,1,No Change
1921,Alex Ferguson,1,No Change
1921,Alex Gaston,1,No Change
1921,Allen Russell,1,No Change
1921,Allen Sothoron,3,Utility Tryout
1921,Amos Strunk,1,No Change
1921,Arlas Taylor,1,No Change
1921,Art Nehf,1,No Change
1921,Art Wilson,1,No Change
1921,Astyanax Douglass,1,No Change
1921,Austin McHenry,1,No Change
1921,Babe Adams,1,No Change
1921,Babe Ruth,1,No Change
1921,Babe Twombly,1,No Change
1921,Baby Doll Jacobson,1,No Change
1921,Ben Mallonee,1,No Change
1921,Benn Karr,1,No Change
1921,Bernie Boland,1,No Change
1921,Bernie Henderson,1,No Change
1921,Bernie Neis,1,No Change
1921,Bert Cole,1,No Change
1921,Bevo LeBourveau,1,No Change
1921,Bibb Falk,1,No Change
1921,Bill Bailey,1,No Change
1921,Bill Barrett,1,No Change
1921,Bill Bayne,1,No Change
1921,Bill Bishop,1,No Change
1921,Bill Burwell,1,No Change
1921,Bill Cunningham,1,No Change
1921,Bill Doak,1,No Change
1921,Bill Hubbell,1,No Change
1921,Bill Hughes,1,No Change
1921,Bill Killefer,1,No Change
1921,Bill Lamar,1,No Change
1921,Bill Pertica,1,No Change
1921,Bill Piercy,1,No Change
1921,Bill Sherdel,1,No Change
1921,Bill Skiff,1,No Change
1921,Bill Wambsganss,1,No Change
1921,Bill Warwick,1,No Change
1921,Billy Gleason,1,No Change
1921,Billy Mullen,1,No Change
1921,Billy Southworth,1,No Change
1921,Bing Miller,1,No Change
1921,Bob Clark,1,No Change
1921,Bob Geary,1,No Change
1921,Bob Hasty,1,No Change
1921,Bob Jones,1,No Change
1921,Bob Meusel,1,No Change
1921,Bob O'Farrell,1,No Change
1921,Bob Shawkey,1,No Change
1921,Bobby LaMotte,1,No Change
1921,Bobby Veach,1,No Change
1921,Braggo Roth,1,No Change
1921,Bubbles Hargrave,1,No Change
1921,Buck Freeman,1,No Change
1921,Bucky Harris,1,No Change
1921,Bud Heine,1,No Change
1921,Buddy Napier,1,No Change
1921,Bugs Bennett,2,Utility Tryout
1921,Bullet Joe Bush,1,No Change
1921,Burleigh Grimes,1,No Change
1921,Burt Shotton,1,No Change
1921,Butch Henline,2,Utility Tryout
1921,Carl Holling,1,No Change
1921,Carl Mays,1,No Change
1921,Carson Bigbee,1,No Change
1921,Carter Elliott,1,No Change
1921,Casey Stengel,2,Utility Tryout
1921,Charlie Blackburn,1,No Change
1921,Charlie Deal,1,No Change
1921,Charlie Grimm,1,No Change
1921,Charlie Hollocher,1,No Change
1921,Charlie Jamieson,1,No Change
1921,Charlie Niebergall,1,No Change
1921,Charlie See,1,No Change
1921,Chick Fewster,1,No Change
1921,Chick Galloway,1,No Change
1921,Chick Shorten,1,No Change
1921,Chicken Hawks,1,No Change
1921,Chuck Ward,1,No Change
1921,Clarence Huber,1,No Change
1921,Clarence Mitchell,1,No Change
1921,Clarke Pittenger,1,No Change
1921,Claude Jonnard,1,No Change
1921,Cliff Heathcote,1,No Change
1921,Cliff Lee,1,No Change
1921,Cliff Markle,1,No Change
1921,Clint Rogge,1,No Change
1921,Clyde Barnhart,1,No Change
1921,Clyde Manion,1,No Change
1921,Clyde Milan,1,No Change
1921,Cotton Tierney,1,No Change
1921,Curt Fullerton,1,No Change
1921,Curt Walker,2,Utility Tryout
1921,Cy Morgan,1,No Change
1921,Cy Perkins,1,No Change
1921,Cy Twombly,1,No Change
1921,Cy Williams,1,No Change
1921,Dan Boone,1,No Change
1921,Dana Fillingim,1,No Change
1921,Dave Bancroft,1,No Change
1921,Dave Keefe,1,No Change
1921,Dave Robertson,2,Utility Tryout
1921,Del Pratt,1,No Change
1921,Denny Williams,1,No Change
1921,Dickey Kerr,1,No Change
1921,Dixie Davis,1,No Change
1921,Doc Ayers,1,No Change
1921,Doc Johnston,1,No Change
1921,Doc Lavan,1,No Change
1921,Dode Paskert,1,No Change
1921,Dolf Luque,1,No Change
1921,Dominic Mulrenan,1,No Change
1921,Don Rader,1,No Change
1921,Donie Bush,2,Utility Tryout
1921,Dot Fulghum,1,No Change
1921,Dots Miller,1,No Change
1921,Doug McWeeny,1,No Change
1921,Drew Rader,1,No Change
1921,Dud Lee,1,No Change
1921,Duffy Lewis,1,No Change
1921,Duke Sedgwick,1,No Change
1921,Duster Mails,1,No Change
1921,Dutch Henry,1,No Change
1921,Dutch Leonard,1,No Change
1921,Dutch Ruether,1,No Change
1921,Dutch Wetzel,1,No Change
1921,Earl Hamilton,1,No Change
1921,Earl Sheely,1,No Change
1921,Earl Smith,3,Utility Tryout
1921,Ed Chaplin,1,No Change
1921,Ed Konetchy,2,Utility Tryout
1921,Edd Roush,1,No Change
1921,Eddie Ainsmith,2,Utility Tryout
1921,Eddie Brown,1,No Change
1921,Eddie Collins,1,No Change
1921,Eddie Eayrs,2,Utility Tryout
